id,key,value,type
36931848,highway,tertiary,regular
36931850,highway,tertiary,regular
36931851,name,Danapith Road,regular
36931851,lanes,1,regular
36931851,highway,tertiary,regular
36931851,surface,asphalt,regular
36931851,maxspeed,40,regular
36931852,highway,living_street,regular
36931853,highway,living_street,regular
36931857,highway,tertiary,regular
36931858,highway,unclassified,regular
36931860,highway,tertiary,regular
36931863,oneway,yes,regular
36931863,highway,secondary,regular
36931863,junction,roundabout,regular
36931870,highway,secondary,regular
36962722,highway,tertiary,regular
36962723,highway,unclassified,regular
36962724,highway,unclassified,regular
36962727,highway,unclassified,regular
36962728,highway,unclassified,regular
36962729,highway,unclassified,regular
36962730,highway,unclassified,regular
36962731,highway,unclassified,regular
36962732,highway,unclassified,regular
36962951,name,Corporate road,regular
36962951,highway,tertiary,regular
36962952,highway,tertiary,regular
36963383,name,Sargam Marg,regular
36963383,oneway,-1,regular
36963383,highway,tertiary,regular
36963394,highway,tertiary,regular
36964378,name,Gujarat High Court,regular
36964378,amenity,courthouse,regular
36964379,name,Rana Pratap Marg,regular
36964379,highway,tertiary,regular
36964383,highway,tertiary,regular
36964384,highway,tertiary,regular
36964388,highway,tertiary,regular
36964392,oneway,yes,regular
36964392,highway,secondary,regular
36964394,highway,unclassified,regular
37136070,name,Airport Road,regular
37136070,oneway,-1,regular
37136070,highway,secondary,regular
37136438,name,Surendra Mangaldas Road,regular
37136438,oneway,yes,regular
37136438,highway,secondary,regular
37142793,highway,unclassified,regular
37142794,highway,unclassified,regular
37142795,highway,unclassified,regular
37142796,highway,unclassified,regular
37142881,highway,unclassified,regular
37231777,ref,AMD,regular
37231777,iata,AMD,regular
37231777,icao,VAAH,regular
37231777,name,Ahmedabad Airport (AMD) - Sardar Vallabhai Patel International Airport,regular
37231777,aeroway,aerodrome,regular
37231777,int_name,Sardar Vallabhbhai International Airport,regular
37231777,operator,Airport Authority of india,regular
37231777,city,"अहमदाबाद, गुजरात",addr
37231777,street,एरपोर्ट रोड,addr
37231777,postcode,380003,addr
37231777,housename,हन्सोल,addr
37231778,name,Gita Mandir Bus Station,regular
37231778,amenity,bus_station,regular
37231778,website,http://www.gsrtc.in/site/,regular
37231778,operator,Gujarat State Road Transport Corporation,regular
37358087,foot,no,regular
37358087,name,Gulbai Tekra Road,regular
37358087,horse,yes,regular
37358087,lanes,2,regular
37358087,bridge,yes,regular
37358087,bicycle,no,regular
37358087,highway,secondary,regular
37358087,maxspeed,120 mph,regular
37358087,motor_vehicle,yes,regular
37358088,highway,unclassified,regular
37358090,name,Ishwar Bhuvan Road,regular
37358090,highway,tertiary,regular
37358090,city,Ahmedabad,addr
37358092,highway,tertiary,regular
37555807,highway,unclassified,regular
37555809,name,Manubhai Jadhani Marg,regular
37555809,oneway,yes,regular
37555809,highway,tertiary,regular
37555813,highway,tertiary,regular
37555823,highway,unclassified,regular
37555826,highway,unclassified,regular
37555828,highway,tertiary,regular
37555829,highway,unclassified,regular
37555830,highway,unclassified,regular
37555831,highway,unclassified,regular
37555832,highway,unclassified,regular
37555834,highway,unclassified,regular
37555836,highway,residential,regular
37555837,highway,unclassified,regular
37555838,highway,unclassified,regular
37555839,highway,unclassified,regular
37555840,highway,unclassified,regular
37555841,highway,unclassified,regular
37555842,highway,unclassified,regular
37555843,highway,unclassified,regular
37555844,highway,tertiary,regular
37555846,highway,tertiary,regular
37571582,highway,unclassified,regular
37571583,oneway,yes,regular
37571583,highway,secondary,regular
37571584,highway,unclassified,regular
37571586,highway,tertiary,regular
37573547,highway,residential,regular
37573550,highway,unclassified,regular
37573559,highway,unclassified,regular
37573561,highway,unclassified,regular
37573563,highway,tertiary,regular
37573563,city,Ahmedabad,addr
37573564,highway,unclassified,regular
37573565,highway,unclassified,regular
37573566,highway,unclassified,regular
37573567,highway,unclassified,regular
37573568,highway,unclassified,regular
37573568,maxspeed,5,regular
37573568,name,Gupta Nagar road,regular
37573568,maxspeed,sign,source
37573568,surface,paved,regular
37573570,highway,unclassified,regular
37573573,highway,tertiary,regular
37573574,highway,unclassified,regular
37573576,highway,unclassified,regular
37573577,highway,unclassified,regular
37573584,highway,tertiary,regular
37574230,highway,secondary,regular
37574231,highway,secondary,regular
37574232,highway,tertiary,regular
37574236,highway,unclassified,regular
37574240,highway,unclassified,regular
37574630,highway,unclassified,regular
37574657,highway,footway,regular
37576131,highway,tertiary,regular
37576132,highway,service,regular
37576133,highway,service,regular
37576134,highway,service,regular
37576248,highway,secondary,regular
37576478,name,Sarangpur railway station road,regular
37576478,highway,tertiary,regular
37576576,oneway,yes,regular
37576576,highway,primary,regular
37576695,highway,tertiary,regular
37576697,highway,tertiary,regular
37576699,highway,tertiary,regular
37576967,name,Sukharam Nagar Road,regular
37576967,highway,tertiary,regular
37576968,name,Wadikaka Road,regular
37576968,highway,unclassified,regular
37576970,highway,tertiary,regular
37576971,highway,tertiary,regular
37576973,highway,secondary,regular
37576974,highway,unclassified,regular
37576976,highway,tertiary,regular
37577230,name,Narol Sarkhej Road,regular
37577230,oneway,yes,regular
37577230,highway,primary,regular
37577230,motorroad,no,regular
37586163,highway,residential,regular
37586164,highway,residential,regular
37586620,highway,secondary,regular
37626421,name,Naroda gidc factory road,regular
37626421,highway,tertiary,regular
37626422,name,Kubernagar Road,regular
37626422,highway,secondary,regular
37626426,name,Kubernagar-Naroda Road,regular
37626426,highway,secondary,regular
37626427,highway,tertiary,regular
37630613,ref,NH147,regular
37630613,name,Indroda Circle,regular
37630613,oneway,yes,regular
37630613,highway,trunk,regular
37630613,old,NH8C,ref
37630613,junction,roundabout,regular
37630613,city,Gandhinagar,addr
37630613,street,Indroda Circle,addr
37630614,ref,SH71,regular
37630614,name,CH Road,regular
37630614,oneway,yes,regular
37630614,highway,primary,regular
37722606,ref,SH41,regular
37722606,name,Chimanbhai patel  Bridge,regular
37722606,layer,1,regular
37722606,bridge,yes,regular
37722606,oneway,yes,regular
37722606,highway,primary,regular
37722606,motorroad,no,regular
45672701,boundary,administrative,regular
45672701,admin_level,5,regular
48116854,ref,New C.G. Road,regular
48116854,highway,secondary,regular
48730968,highway,trunk,regular
48730968,lanes,2,regular
48730968,maxspeed,60,regular
48730968,motorroad,no,regular
48730968,oneway,yes,regular
48730968,ref,NH947;SH17,regular
48730968,source,GPS,regular
48731545,ref,SH 135,regular
48731545,source,GPS,regular
48731545,highway,primary,regular
48731574,source,Yahoo hires,regular
48731574,natural,water,regular
48731580,source,Yahoo hires,regular
48731580,natural,water,regular
48731587,source,Yahoo hires,regular
48731587,highway,unclassified,regular
48731588,source,Yahoo hires,regular
48731588,highway,residential,regular
48731589,source,Yahoo hires,regular
48731589,highway,residential,regular
48731590,source,Yahoo hires,regular
48731590,highway,residential,regular
48731591,source,Yahoo hires,regular
48731591,highway,residential,regular
48731597,source,Yahoo hires,regular
48731597,highway,residential,regular
48731601,source,Yahoo hires,regular
48731601,highway,residential,regular
48731617,source,Yahoo hires,regular
48731617,highway,residential,regular
48731626,source,Yahoo hires,regular
48731626,natural,water,regular
48731668,source,Yahoo hires,regular
48731668,natural,water,regular
48731721,source,Yahoo hires,regular
48731721,highway,tertiary,regular
48731735,source,Yahoo hires,regular
48731735,highway,tertiary,regular
48731736,source,Yahoo hires,regular
48731736,highway,tertiary,regular
48731750,source,Yahoo hires,regular
48731750,natural,water,regular
48731753,source,Yahoo hires,regular
48731753,highway,residential,regular
49245077,name,National Institute of Design (NID),regular
49245077,amenity,college,regular
49245077,barrier,wall,regular
49245149,name,Faculty & Guest Quarters,regular
49245149,building,yes,regular
49245151,name,Senior Faculty Quarters,regular
49245151,building,yes,regular
49245152,name,Senior Faculty Quarters,regular
49245152,building,yes,regular
49245155,name,Senior Faculty Quarters,regular
49245155,building,yes,regular
49245156,name,Director's Residence,regular
49245156,building,yes,regular
49335076,name,Pigeon Path,regular
49335076,highway,footway,regular
49335077,highway,pedestrian,regular
49335077,surface,asphalt,regular
49335078,highway,service,regular
49335078,surface,asphalt,regular
49335079,highway,footway,regular
49396515,highway,living_street,regular
49396516,highway,living_street,regular
49396517,name,Fernandiz Bridge,regular
49396517,layer,1,regular
49396517,bridge,yes,regular
49396517,highway,tertiary,regular
49396519,name,Gandhi Road,regular
49396519,oneway,yes,regular
49396519,highway,tertiary,regular
49396521,name,Harkuvar Setanin  Haveli,regular
49396521,tourism,attraction,regular
49396524,highway,living_street,regular
49396527,name,Old Stock Market,regular
49396527,amenity,public_building,regular
49396528,name,Manik Chowk,regular
49396528,highway,unclassified,regular
49396607,highway,unclassified,regular
49406373,name,Pigeon Path,regular
49406373,highway,footway,regular
49406375,name,Eames Plaza,regular
49406375,landuse,grass,regular
49406376,leisure,garden,regular
49406377,highway,footway,regular
49406378,highway,service,regular
49406379,highway,service,regular
49406379,surface,asphalt,regular
49406380,highway,service,regular
49406380,service,parking_aisle,regular
49406380,surface,asphalt,regular
49406381,highway,service,regular
49406381,service,parking_aisle,regular
49406382,name,Main,regular
49406382,highway,service,regular
49406382,surface,asphalt,regular
49406383,name,Design Street,regular
49406383,highway,footway,regular
49406384,name,Amul,regular
49406384,building,yes,regular
49406385,amenity,arts_centre,regular
49406386,highway,service,regular
49406386,service,parking_aisle,regular
49406387,highway,service,regular
49406387,service,parking_aisle,regular
49406388,highway,service,regular
49406388,service,driveway,regular
49406389,leisure,garden,regular
49406390,name,Canteen,regular
49406390,amenity,fast_food,regular
49406390,alt_name,BMW,regular
49406391,amenity,parking,regular
49406392,highway,service,regular
49406392,service,driveway,regular
49406393,highway,service,regular
49406393,surface,asphalt,regular
49406394,highway,footway,regular
49406395,highway,footway,regular
49406398,building,yes,regular
49406398,man_made,guard_room,regular
49406399,highway,footway,regular
49707439,highway,pedestrian,regular
49707440,highway,pedestrian,regular
49708826,highway,footway,regular
49710476,highway,pedestrian,regular
49710477,name,Vasant Vihar,regular
49710477,building,yes,regular
49710995,highway,residential,regular
49736557,highway,tertiary,regular
49736558,highway,unclassified,regular
49736559,highway,unclassified,regular
49736560,highway,residential,regular
49736651,highway,residential,regular
49736653,highway,residential,regular
49736654,highway,residential,regular
49736658,highway,living_street,regular
49736665,name,fruit and vegetable market,regular
49736665,layer,1,regular
49736665,amenity,marketplace,regular
49736665,building,yes,regular
49800924,ref,NH147,regular
49800924,layer,1,regular
49800924,bridge,yes,regular
49800924,oneway,yes,regular
49800924,highway,trunk,regular
49800924,old,NH8A,ref
49800924,motorroad,no,regular
